EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 15-08-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 218611) of UNITED KINGDOM, DURHAM (STAID: 461)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   461,218611,19970707,    0,    0
   461,218611,19970708,   28,    0
   461,218611,19970709,    0,    0
   461,218611,19970710,    0,    0
   461,218611,19970711,    0,    0
   461,218611,19970712,    0,    0
   461,218611,19970713,   90,    0
   461,218611,19970714,    0,    0
   461,218611,19970715,    2,    0
   461,218611,19970716,    0,    0
   461,218611,19970717,    6,    0
   461,218611,19970718,    2,    0
   461,218611,19970719,    0,    0
   461,218611,19970720,    2,    0
   461,218611,19970721,    0,    0
   461,218611,19970722,   26,    0
   461,218611,19970723,   84,    0
   461,218611,19970724,   88,    0
   461,218611,19970725,   44,    0
   461,218611,19970726,  134,    0
   461,218611,19970727,   16,    0
   461,218611,19970728,   14,    0
   461,218611,19970729,   30,    0
   461,218611,19970730,    4,    0
   461,218611,19970731,    2,    0
   461,218611,19970801,-9999,    9
   461,218611,19970802,    0,    0
   461,218611,19970803,    0,    0
   461,218611,19970804,    0,    0
   461,218611,19970805,    0,    0
   461,218611,19970806,    0,    0
   461,218611,19970807,    0,    0
   461,218611,19970808,    0,    0
   461,218611,19970809,    0,    0
   461,218611,19970810,    0,    0
   461,218611,19970811,    0,    0
   461,218611,19970812,    0,    0
   461,218611,19970813,-9999,    9
   461,218611,19970814,-9999,    9
   461,218611,19970815,    0,    0
   461,218611,19970816,    0,    0
   461,218611,19970817,    0,    0
   461,218611,19970818,    0,    0
   461,218611,19970819,    2,    0
   461,218611,19970820,    0,    0
   461,218611,19970821,   58,    0
   461,218611,19970822,    2,    0
   461,218611,19970823,   76,    0
   461,218611,19970824,   10,    0
   461,218611,19970825,    0,    0
   461,218611,19970826,    2,    0
   461,218611,19970827,   42,    0
   461,218611,19970828,    2,    0
   461,218611,19970829,    0,    0
   461,218611,19970830,    0,    0
   461,218611,19970831,  200,    0
   461,218611,19970901,    0,    0
   461,218611,19970902,    2,    0
   461,218611,19970903,   24,    0
   461,218611,19970904,    6,    0
   461,218611,19970905,    0,    0
   461,218611,19970906,   18,    0
   461,218611,19970907,    0,    0
   461,218611,19970908,    0,    0
   461,218611,19970909,    0,    0
   461,218611,19970910,    0,    0
   461,218611,19970911,   50,    0
   461,218611,19970912,    4,    0
   461,218611,19970913,    2,    0
   461,218611,19970914,    0,    0
   461,218611,19970915,    0,    0
   461,218611,19970916,    4,    0
   461,218611,19970917,    0,    0
   461,218611,19970918,    2,    0
   461,218611,19970919,    2,    0
   461,218611,19970920,    0,    0
   461,218611,19970921,    0,    0
   461,218611,19970922,-9999,    9
   461,218611,19970923,    0,    0
   461,218611,19970924,    2,    0
   461,218611,19970925,    0,    0
   461,218611,19970926,    0,    0
   461,218611,19970927,    0,    0
   461,218611,19970928,    0,    0
   461,218611,19970929,    0,    0
   461,218611,19970930,    0,    0
   461,218611,19971001,    0,    0
   461,218611,19971002,    2,    0
   461,218611,19971003,    0,    0
   461,218611,19971004,    0,    0
   461,218611,19971005,    0,    0
   461,218611,19971006,   58,    0
   461,218611,19971007,   10,    0
   461,218611,19971008,    0,    0
   461,218611,19971009,  118,    0
   461,218611,19971010,    4,    0
   461,218611,19971011,   18,    0
   461,218611,19971012,    6,    0
   461,218611,19971013,    2,    0
   461,218611,19971014,   32,    0
   461,218611,19971015,   24,    0
   461,218611,19971016,   46,    0
   461,218611,19971017,    0,    0
   461,218611,19971018,    0,    0
   461,218611,19971019,    0,    0
   461,218611,19971020,    6,    0
   461,218611,19971021,    0,    0
   461,218611,19971022,    6,    0
   461,218611,19971023,    4,    0
   461,218611,19971024,    2,    0
   461,218611,19971025,    0,    0
   461,218611,19971026,    0,    0
   461,218611,19971027,    6,    0
   461,218611,19971028,-9999,    9
   461,218611,19971029,    0,    0
   461,218611,19971030,    6,    0
   461,218611,19971031,    2,    0
   461,218611,19971101,    4,    0
   461,218611,19971102,    8,    0
   461,218611,19971103,    2,    0
   461,218611,19971104,    2,    0
   461,218611,19971105,   24,    0
   461,218611,19971106,    2,    0
   461,218611,19971107,    0,    0
   461,218611,19971108,   86,    0
   461,218611,19971109,   26,    0
   461,218611,19971110,    0,    0
   461,218611,19971111,   14,    0
   461,218611,19971112,    2,    0
   461,218611,19971113,    2,    0
   461,218611,19971114,    2,    0
   461,218611,19971115,    2,    0
   461,218611,19971116,   78,    0
   461,218611,19971117,    0,    0
   461,218611,19971118,   52,    0
   461,218611,19971119,   46,    0
   461,218611,19971120,   70,    0
   461,218611,19971121,    0,    0
   461,218611,19971122,    0,    0
   461,218611,19971123,    2,    0
   461,218611,19971124,   12,    0
   461,218611,19971125,   32,    0
   461,218611,19971126,   16,    0
   461,218611,19971127,   74,    0
   461,218611,19971128,   60,    0
   461,218611,19971129,   84,    0
   461,218611,19971130,   18,    0
   461,218611,19971201,    0,    0
   461,218611,19971202,    8,    0
   461,218611,19971203,   44,    0
   461,218611,19971204,    0,    0
   461,218611,19971205,    2,    0
   461,218611,19971206,    0,    0
   461,218611,19971207,    2,    0
   461,218611,19971208,    8,    0
   461,218611,19971209,   32,    0
   461,218611,19971210,  108,    0
   461,218611,19971211,-9999,    9
   461,218611,19971212,    0,    0
   461,218611,19971213,    0,    0
   461,218611,19971214,    0,    0
   461,218611,19971215,    0,    0
   461,218611,19971216,    0,    0
   461,218611,19971217,   16,    0
   461,218611,19971218,  144,    0
   461,218611,19971219,  160,    0
   461,218611,19971220,   34,    0
   461,218611,19971221,    2,    0
   461,218611,19971222,    8,    0
   461,218611,19971223,   32,    0
   461,218611,19971224,   94,    0
   461,218611,19971225,   36,    0
   461,218611,19971226,   16,    0
   461,218611,19971227,    0,    0
   461,218611,19971228,   18,    0
   461,218611,19971229,    4,    0
   461,218611,19971230,   38,    0
   461,218611,19971231,    2,    0
   461,218611,19980101,   72,    0
   461,218611,19980102,    0,    0
   461,218611,19980103,  116,    0
   461,218611,19980104,   44,    0
   461,218611,19980105,    2,    0
   461,218611,19980106,    4,    0
   461,218611,19980107,   14,    0
   461,218611,19980108,  104,    0
   461,218611,19980109,    0,    0
   461,218611,19980110,    0,    0
   461,218611,19980111,    0,    0
   461,218611,19980112,    4,    0
   461,218611,19980113,   68,    0
   461,218611,19980114,   68,    0
   461,218611,19980115,   48,    0
   461,218611,19980116,   36,    0
   461,218611,19980117,    0,    0
   461,218611,19980118,-9999,    9
   461,218611,19980119,-9999,    9
   461,218611,19980120,   68,    0
   461,218611,19980121,   30,    0
   461,218611,19980122,-9999,    9
   461,218611,19980123,-9999,    9
   461,218611,19980124,    8,    0
   461,218611,19980125,    0,    0
   461,218611,19980126,    2,    0
   461,218611,19980127,    0,    0
   461,218611,19980128,    2,    0
   461,218611,19980129,    0,    0
   461,218611,19980130,    0,    0
   461,218611,19980131,   20,    0
   461,218611,19980201,    0,    0
   461,218611,19980202,    0,    0
   461,218611,19980203,    0,    0
   461,218611,19980204,    0,    0
   461,218611,19980205,    0,    0
   461,218611,19980206,    8,    0
   461,218611,19980207,    2,    0
   461,218611,19980208,    0,    0
   461,218611,19980209,    0,    0
   461,218611,19980210,    0,    0
   461,218611,19980211,    0,    0
   461,218611,19980212,    0,    0
   461,218611,19980213,    0,    0
   461,218611,19980214,    0,    0
   461,218611,19980215,    0,    0
   461,218611,19980216,    4,    0
   461,218611,19980217,    2,    0
   461,218611,19980218,    0,    0
   461,218611,19980219,    0,    0
   461,218611,19980220,    2,    0
   461,218611,19980221,   22,    0
   461,218611,19980222,    0,    0
   461,218611,19980223,    2,    0
   461,218611,19980224,    0,    0
   461,218611,19980225,    0,    0
   461,218611,19980226,-9999,    9
   461,218611,19980227,-9999,    9
   461,218611,19980228,-9999,    9
   461,218611,19980301,-9999,    9
   461,218611,19980302,-9999,    9
   461,218611,19980303,-9999,    9
   461,218611,19980304,-9999,    9
   461,218611,19980305,-9999,    9
   461,218611,19980306,-9999,    9
   461,218611,19980307,-9999,    9
   461,218611,19980308,-9999,    9
   461,218611,19980309,-9999,    9
   461,218611,19980310,-9999,    9
   461,218611,19980311,-9999,    9
   461,218611,19980312,-9999,    9
   461,218611,19980313,-9999,    9
   461,218611,19980314,-9999,    9
   461,218611,19980315,-9999,    9
   461,218611,19980316,-9999,    9
   461,218611,19980317,-9999,    9
   461,218611,19980318,-9999,    9
   461,218611,19980319,-9999,    9
   461,218611,19980320,-9999,    9
   461,218611,19980321,-9999,    9
   461,218611,19980322,-9999,    9
   461,218611,19980323,-9999,    9
   461,218611,19980324,-9999,    9
   461,218611,19980325,-9999,    9
   461,218611,19980326,-9999,    9
   461,218611,19980327,-9999,    9
   461,218611,19980328,-9999,    9
   461,218611,19980329,-9999,    9
   461,218611,19980330,-9999,    9
   461,218611,19980331,-9999,    9
   461,218611,19980401,-9999,    9
   461,218611,19980402,   66,    0
   461,218611,19980403,  192,    0
   461,218611,19980404,  106,    0
   461,218611,19980405,   20,    0
   461,218611,19980406,   38,    0
   461,218611,19980407,   18,    0
   461,218611,19980408,  198,    0
   461,218611,19980409,   10,    0
   461,218611,19980410,  172,    0
   461,218611,19980411,   20,    0
   461,218611,19980412,   12,    0
   461,218611,19980413,    0,    0
   461,218611,19980414,    0,    0
   461,218611,19980415,   20,    0
   461,218611,19980416,  162,    0
   461,218611,19980417,   38,    0
   461,218611,19980418,   60,    0
   461,218611,19980419,   14,    0
   461,218611,19980420,  118,    0
   461,218611,19980421,   18,    0
   461,218611,19980422,  108,    0
   461,218611,19980423,   30,    0
   461,218611,19980424,   10,    0
   461,218611,19980425,    0,    0
   461,218611,19980426,   24,    0
   461,218611,19980427,   14,    0
   461,218611,19980428,   70,    0
   461,218611,19980429,    2,    0
   461,218611,19980430,    0,    0
   461,218611,19980501,    0,    0
   461,218611,19980502,   10,    0
   461,218611,19980503,    4,    0
   461,218611,19980504,    0,    0
   461,218611,19980505,    6,    0
   461,218611,19980506,   14,    0
   461,218611,19980507,    2,    0
   461,218611,19980508,    0,    0
   461,218611,19980509,   16,    0
   461,218611,19980510,   20,    0
   461,218611,19980511,-9999,    9
   461,218611,19980512,-9999,    9
   461,218611,19980513,    2,    0
   461,218611,19980514,    0,    0
   461,218611,19980515,    2,    0
   461,218611,19980516,    0,    0
   461,218611,19980517,    0,    0
   461,218611,19980518,    0,    0
   461,218611,19980519,    0,    0
   461,218611,19980520,    8,    0
   461,218611,19980521,    0,    0
   461,218611,19980522,    0,    0
   461,218611,19980523,   16,    0
   461,218611,19980524,    4,    0
   461,218611,19980525,    0,    0
   461,218611,19980526,   14,    0
   461,218611,19980527,    4,    0
   461,218611,19980528,  132,    0
   461,218611,19980529,  294,    0
   461,218611,19980530,    6,    0
   461,218611,19980531,  158,    0
   461,218611,19980601,   14,    0
   461,218611,19980602,  180,    0
   461,218611,19980603,   38,    0
   461,218611,19980604,    0,    0
   461,218611,19980605,    0,    0
   461,218611,19980606,  100,    0
   461,218611,19980607,   32,    0
   461,218611,19980608,   68,    0
   461,218611,19980609,    6,    0
   461,218611,19980610,   28,    0
   461,218611,19980611,  132,    0
   461,218611,19980612,    2,    0
   461,218611,19980613,   18,    0
   461,218611,19980614,  174,    0
   461,218611,19980615,    8,    0
   461,218611,19980616,   46,    0
   461,218611,19980617,-9999,    9
   461,218611,19980618,-9999,    9
   461,218611,19980619,-9999,    9
   461,218611,19980620,-9999,    9
   461,218611,19980621,-9999,    9
   461,218611,19980622,-9999,    9
   461,218611,19980623,-9999,    9
   461,218611,19980624,-9999,    9
   461,218611,19980625,-9999,    9
   461,218611,19980626,-9999,    9
   461,218611,19980627,-9999,    9
   461,218611,19980628,-9999,    9
   461,218611,19980629,-9999,    9
   461,218611,19980630,-9999,    9
   461,218611,19980701,-9999,    9
   461,218611,19980702,-9999,    9
   461,218611,19980703,-9999,    9
   461,218611,19980704,-9999,    9
   461,218611,19980705,-9999,    9
   461,218611,19980706,-9999,    9
   461,218611,19980707,-9999,    9
   461,218611,19980708,-9999,    9
   461,218611,19980709,-9999,    9
   461,218611,19980710,-9999,    9
   461,218611,19980711,-9999,    9
   461,218611,19980712,-9999,    9
   461,218611,19980713,-9999,    9
   461,218611,19980714,-9999,    9
   461,218611,19980715,-9999,    9
   461,218611,19980716,-9999,    9
   461,218611,19980717,-9999,    9
   461,218611,19980718,-9999,    9
   461,218611,19980719,-9999,    9
   461,218611,19980720,-9999,    9
   461,218611,19980721,-9999,    9
   461,218611,19980722,-9999,    9
   461,218611,19980723,-9999,    9
   461,218611,19980724,-9999,    9
   461,218611,19980725,-9999,    9
   461,218611,19980726,-9999,    9
   461,218611,19980727,-9999,    9
   461,218611,19980728,-9999,    9
   461,218611,19980729,-9999,    9
   461,218611,19980730,-9999,    9
   461,218611,19980731,-9999,    9
   461,218611,19980801,-9999,    9
   461,218611,19980802,    0,    0
   461,218611,19980803,   66,    0
   461,218611,19980804,    0,    0
   461,218611,19980805,    0,    0
   461,218611,19980806,    0,    0
   461,218611,19980807,    4,    0
   461,218611,19980808,    0,    0
   461,218611,19980809,    0,    0
   461,218611,19980810,    0,    0
   461,218611,19980811,    0,    0
   461,218611,19980812,   38,    0
   461,218611,19980813,    8,    0
   461,218611,19980814,    0,    0
   461,218611,19980815,    2,    0
   461,218611,19980816,    2,    0
   461,218611,19980817,   24,    0
   461,218611,19980818,    0,    0
   461,218611,19980819,    0,    0
   461,218611,19980820,   60,    0
   461,218611,19980821,    2,    0
   461,218611,19980822,   44,    0
   461,218611,19980823,   16,    0
   461,218611,19980824,   14,    0
   461,218611,19980825,   72,    0
   461,218611,19980826,-9999,    9
   461,218611,19980827,-9999,    9
   461,218611,19980828,-9999,    9
   461,218611,19980829,-9999,    9
   461,218611,19980830,-9999,    9
   461,218611,19980831,-9999,    9
   461,218611,19980901,-9999,    9
   461,218611,19980902,-9999,    9
   461,218611,19980903,-9999,    9
   461,218611,19980904,-9999,    9
   461,218611,19980905,-9999,    9
   461,218611,19980906,-9999,    9
   461,218611,19980907,-9999,    9
   461,218611,19980908,-9999,    9
   461,218611,19980909,-9999,    9
   461,218611,19980910,   60,    0
   461,218611,19980911,    4,    0
   461,218611,19980912,   42,    0
   461,218611,19980913,   42,    0
   461,218611,19980914,    0,    0
   461,218611,19980915,    0,    0
   461,218611,19980916,    2,    0
   461,218611,19980917,    0,    0
   461,218611,19980918,    0,    0
   461,218611,19980919,    2,    0
   461,218611,19980920,    0,    0
   461,218611,19980921,    2,    0
   461,218611,19980922,    0,    0
   461,218611,19980923,    2,    0
   461,218611,19980924,    0,    0
   461,218611,19980925,    0,    0
   461,218611,19980926,    2,    0
   461,218611,19980927,   26,    0
   461,218611,19980928,   52,    0
   461,218611,19980929,    8,    0
   461,218611,19980930,  196,    0
   461,218611,19981001,   12,    0
   461,218611,19981002,   28,    0
   461,218611,19981003,   20,    0
   461,218611,19981004,   62,    0
   461,218611,19981005,   74,    0
   461,218611,19981006,   30,    0
   461,218611,19981007,   14,    0
   461,218611,19981008,    2,    0
   461,218611,19981009,    2,    0
   461,218611,19981010,   10,    0
   461,218611,19981011,   12,    0
   461,218611,19981012,    0,    0
   461,218611,19981013,   48,    0
   461,218611,19981014,   30,    0
   461,218611,19981015,    0,    0
   461,218611,19981016,  126,    0
   461,218611,19981017,   68,    0
   461,218611,19981018,    2,    0
   461,218611,19981019,    0,    0
   461,218611,19981020,   38,    0
   461,218611,19981021,   16,    0
   461,218611,19981022,   94,    0
   461,218611,19981023,-9999,    9
   461,218611,19981024,-9999,    9
   461,218611,19981025,-9999,    9
   461,218611,19981026,-9999,    9
   461,218611,19981027,-9999,    9
   461,218611,19981028,-9999,    9
   461,218611,19981029,-9999,    9
   461,218611,19981030,-9999,    9
   461,218611,19981031,-9999,    9
   461,218611,19981101,-9999,    9
   461,218611,19981102,-9999,    9
   461,218611,19981103,-9999,    9
   461,218611,19981104,-9999,    9
   461,218611,19981105,-9999,    9
   461,218611,19981106,-9999,    9
   461,218611,19981107,-9999,    9
   461,218611,19981108,-9999,    9
   461,218611,19981109,-9999,    9
   461,218611,19981110,-9999,    9
   461,218611,19981111,-9999,    9
   461,218611,19981112,-9999,    9
   461,218611,19981113,-9999,    9
   461,218611,19981114,-9999,    9
   461,218611,19981115,-9999,    9
   461,218611,19981116,-9999,    9
   461,218611,19981117,-9999,    9
   461,218611,19981118,-9999,    9
   461,218611,19981119,-9999,    9
   461,218611,19981120,-9999,    9
   461,218611,19981121,-9999,    9
   461,218611,19981122,-9999,    9
   461,218611,19981123,-9999,    9
   461,218611,19981124,-9999,    9
   461,218611,19981125,-9999,    9
   461,218611,19981126,-9999,    9
   461,218611,19981127,-9999,    9
   461,218611,19981128,-9999,    9
   461,218611,19981129,-9999,    9
   461,218611,19981130,-9999,    9
   461,218611,19981201,-9999,    9
   461,218611,19981202,-9999,    9
   461,218611,19981203,-9999,    9
   461,218611,19981204,-9999,    9
   461,218611,19981205,-9999,    9
   461,218611,19981206,-9999,    9
   461,218611,19981207,-9999,    9
   461,218611,19981208,-9999,    9
   461,218611,19981209,-9999,    9
   461,218611,19981210,-9999,    9
   461,218611,19981211,-9999,    9
   461,218611,19981212,-9999,    9
   461,218611,19981213,-9999,    9
   461,218611,19981214,-9999,    9
   461,218611,19981215,-9999,    9
   461,218611,19981216,-9999,    9
   461,218611,19981217,-9999,    9
   461,218611,19981218,-9999,    9
   461,218611,19981219,-9999,    9
   461,218611,19981220,-9999,    9
   461,218611,19981221,-9999,    9
   461,218611,19981222,-9999,    9
   461,218611,19981223,-9999,    9
   461,218611,19981224,-9999,    9
   461,218611,19981225,-9999,    9
   461,218611,19981226,-9999,    9
   461,218611,19981227,-9999,    9
   461,218611,19981228,-9999,    9
   461,218611,19981229,-9999,    9
   461,218611,19981230,-9999,    9
   461,218611,19981231,-9999,    9
   461,218611,19990101,-9999,    9
   461,218611,19990102,-9999,    9
   461,218611,19990103,-9999,    9
   461,218611,19990104,-9999,    9
   461,218611,19990105,-9999,    9
   461,218611,19990106,-9999,    9
   461,218611,19990107,-9999,    9
   461,218611,19990108,-9999,    9
   461,218611,19990109,-9999,    9
   461,218611,19990110,-9999,    9
   461,218611,19990111,-9999,    9
   461,218611,19990112,-9999,    9
   461,218611,19990113,-9999,    9
   461,218611,19990114,-9999,    9
   461,218611,19990115,-9999,    9
   461,218611,19990116,-9999,    9
   461,218611,19990117,-9999,    9
   461,218611,19990118,-9999,    9
   461,218611,19990119,-9999,    9
   461,218611,19990120,-9999,    9
   461,218611,19990121,-9999,    9
   461,218611,19990122,-9999,    9
   461,218611,19990123,-9999,    9
   461,218611,19990124,-9999,    9
   461,218611,19990125,-9999,    9
   461,218611,19990126,-9999,    9
   461,218611,19990127,-9999,    9
   461,218611,19990128,-9999,    9
   461,218611,19990129,-9999,    9
   461,218611,19990130,-9999,    9
   461,218611,19990131,-9999,    9
   461,218611,19990201,-9999,    9
   461,218611,19990202,-9999,    9
   461,218611,19990203,-9999,    9
   461,218611,19990204,-9999,    9
   461,218611,19990205,-9999,    9
   461,218611,19990206,-9999,    9
   461,218611,19990207,-9999,    9
   461,218611,19990208,-9999,    9
   461,218611,19990209,-9999,    9
   461,218611,19990210,-9999,    9
   461,218611,19990211,-9999,    9
   461,218611,19990212,-9999,    9
   461,218611,19990213,-9999,    9
   461,218611,19990214,-9999,    9
   461,218611,19990215,-9999,    9
   461,218611,19990216,-9999,    9
   461,218611,19990217,-9999,    9
   461,218611,19990218,-9999,    9
   461,218611,19990219,-9999,    9
   461,218611,19990220,-9999,    9
   461,218611,19990221,-9999,    9
   461,218611,19990222,-9999,    9
   461,218611,19990223,-9999,    9
   461,218611,19990224,-9999,    9
   461,218611,19990225,-9999,    9
   461,218611,19990226,-9999,    9
   461,218611,19990227,-9999,    9
   461,218611,19990228,-9999,    9
   461,218611,19990301,-9999,    9
   461,218611,19990302,-9999,    9
   461,218611,19990303,-9999,    9
   461,218611,19990304,-9999,    9
   461,218611,19990305,-9999,    9
   461,218611,19990306,-9999,    9
   461,218611,19990307,-9999,    9
   461,218611,19990308,-9999,    9
   461,218611,19990309,-9999,    9
   461,218611,19990310,-9999,    9
   461,218611,19990311,-9999,    9
   461,218611,19990312,-9999,    9
   461,218611,19990313,-9999,    9
   461,218611,19990314,-9999,    9
   461,218611,19990315,-9999,    9
   461,218611,19990316,-9999,    9
