EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 15-08-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 156852) of UNITED KINGDOM, DURHAM (STAID: 461)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   461,156852,19250721,    2,    0
   461,156852,19250722,    0,    0
   461,156852,19250723,    0,    0
   461,156852,19250724,    0,    0
   461,156852,19250725,  106,    0
   461,156852,19250726,   26,    0
   461,156852,19250727,  115,    0
   461,156852,19250728,   80,    0
   461,156852,19250729,   31,    0
   461,156852,19250730,   64,    0
   461,156852,19250731,    0,    0
   461,156852,19250801,   27,    0
   461,156852,19250802,   10,    0
   461,156852,19250803,    4,    0
   461,156852,19250804,    0,    0
   461,156852,19250805,    8,    0
   461,156852,19250806,   45,    0
   461,156852,19250807,   16,    0
   461,156852,19250808,  107,    0
   461,156852,19250809,    0,    0
   461,156852,19250810,    4,    0
   461,156852,19250811,    5,    0
   461,156852,19250812,   12,    0
   461,156852,19250813,   14,    0
   461,156852,19250814,    0,    0
   461,156852,19250815,    0,    0
   461,156852,19250816,    0,    0
   461,156852,19250817,    0,    0
   461,156852,19250818,    0,    0
   461,156852,19250819,    0,    0
   461,156852,19250820,   15,    0
   461,156852,19250821,  312,    0
   461,156852,19250822,   80,    0
   461,156852,19250823,    0,    0
   461,156852,19250824,    0,    0
   461,156852,19250825,    0,    0
   461,156852,19250826,   10,    0
   461,156852,19250827,    0,    0
   461,156852,19250828,    0,    0
   461,156852,19250829,    0,    0
   461,156852,19250830,    0,    0
   461,156852,19250831,    0,    0
   461,156852,19250901,    0,    0
   461,156852,19250902,    0,    0
   461,156852,19250903,    0,    0
   461,156852,19250904,    0,    0
   461,156852,19250905,    0,    0
   461,156852,19250906,    0,    0
   461,156852,19250907,   25,    0
   461,156852,19250908,   11,    0
   461,156852,19250909,  109,    0
   461,156852,19250910,   19,    0
   461,156852,19250911,    0,    0
   461,156852,19250912,    2,    0
   461,156852,19250913,    0,    0
   461,156852,19250914,    0,    0
   461,156852,19250915,    7,    0
   461,156852,19250916,   38,    0
   461,156852,19250917,   28,    0
   461,156852,19250918,    0,    0
   461,156852,19250919,  143,    0
   461,156852,19250920,    2,    0
   461,156852,19250921,    6,    0
   461,156852,19250922,  112,    0
   461,156852,19250923,   14,    0
   461,156852,19250924,    0,    0
   461,156852,19250925,   48,    0
   461,156852,19250926,   16,    0
   461,156852,19250927,    0,    0
   461,156852,19250928,    0,    0
   461,156852,19250929,   16,    0
   461,156852,19250930,    2,    0
   461,156852,19251001,    0,    0
   461,156852,19251002,    0,    0
   461,156852,19251003,   27,    0
   461,156852,19251004,    0,    0
   461,156852,19251005,    0,    0
   461,156852,19251006,    0,    0
   461,156852,19251007,    4,    0
   461,156852,19251008,    0,    0
   461,156852,19251009,    0,    0
   461,156852,19251010,    0,    0
   461,156852,19251011,    2,    0
   461,156852,19251012,   30,    0
   461,156852,19251013,    0,    0
   461,156852,19251014,    0,    0
   461,156852,19251015,    2,    0
   461,156852,19251016,   50,    0
   461,156852,19251017,    2,    0
   461,156852,19251018,    4,    0
   461,156852,19251019,   26,    0
   461,156852,19251020,   70,    0
   461,156852,19251021,   50,    0
   461,156852,19251022,   67,    0
   461,156852,19251023,    9,    0
   461,156852,19251024,  156,    0
   461,156852,19251025,    0,    0
   461,156852,19251026,   30,    0
   461,156852,19251027,    5,    0
   461,156852,19251028,   76,    0
   461,156852,19251029,   22,    0
   461,156852,19251030,    0,    0
   461,156852,19251031,    7,    0
   461,156852,19251101,   63,    0
   461,156852,19251102,   10,    0
   461,156852,19251103,   52,    0
   461,156852,19251104,   16,    0
   461,156852,19251105,    3,    0
   461,156852,19251106,   40,    0
   461,156852,19251107,  171,    0
   461,156852,19251108,    8,    0
   461,156852,19251109,    0,    0
   461,156852,19251110,   19,    0
   461,156852,19251111,    0,    0
   461,156852,19251112,    0,    0
   461,156852,19251113,    0,    0
   461,156852,19251114,    0,    0
   461,156852,19251115,    0,    0
   461,156852,19251116,    5,    0
   461,156852,19251117,    0,    0
   461,156852,19251118,    0,    0
   461,156852,19251119,    0,    0
   461,156852,19251120,    4,    0
   461,156852,19251121,    0,    0
   461,156852,19251122,   14,    0
   461,156852,19251123,    4,    0
   461,156852,19251124,    6,    0
   461,156852,19251125,   10,    0
   461,156852,19251126,   23,    0
   461,156852,19251127,   24,    0
   461,156852,19251128,   35,    0
   461,156852,19251129,   36,    0
   461,156852,19251130,   35,    0
   461,156852,19251201,    4,    0
   461,156852,19251202,    0,    0
   461,156852,19251203,    0,    0
   461,156852,19251204,    0,    0
   461,156852,19251205,    0,    0
   461,156852,19251206,    0,    0
   461,156852,19251207,   14,    0
   461,156852,19251208,   23,    0
   461,156852,19251209,   18,    0
   461,156852,19251210,    0,    0
   461,156852,19251211,   15,    0
   461,156852,19251212,    0,    0
   461,156852,19251213,    0,    0
   461,156852,19251214,   38,    0
   461,156852,19251215,    0,    0
   461,156852,19251216,    0,    0
   461,156852,19251217,    0,    0
   461,156852,19251218,  132,    0
   461,156852,19251219,  146,    0
   461,156852,19251220,   77,    0
   461,156852,19251221,   28,    0
   461,156852,19251222,   22,    0
   461,156852,19251223,    7,    0
   461,156852,19251224,    0,    0
   461,156852,19251225,    0,    0
   461,156852,19251226,    0,    0
   461,156852,19251227,    8,    0
   461,156852,19251228,   20,    0
   461,156852,19251229,   65,    0
   461,156852,19251230,   86,    0
   461,156852,19251231,   91,    0
   461,156852,19260101,   41,    0
   461,156852,19260102,    0,    0
   461,156852,19260103,   78,    0
   461,156852,19260104,    0,    0
   461,156852,19260105,    7,    0
   461,156852,19260106,   16,    0
   461,156852,19260107,   11,    0
   461,156852,19260108,    0,    0
   461,156852,19260109,    0,    0
   461,156852,19260110,    0,    0
   461,156852,19260111,    0,    0
   461,156852,19260112,    0,    0
   461,156852,19260113,   19,    0
   461,156852,19260114,   62,    0
   461,156852,19260115,   30,    0
   461,156852,19260116,    0,    0
   461,156852,19260117,   22,    0
   461,156852,19260118,   63,    0
   461,156852,19260119,    0,    0
   461,156852,19260120,    0,    0
   461,156852,19260121,    0,    0
   461,156852,19260122,   28,    0
   461,156852,19260123,    2,    0
   461,156852,19260124,    3,    0
   461,156852,19260125,   31,    0
   461,156852,19260126,    0,    0
   461,156852,19260127,   23,    0
   461,156852,19260128,   79,    0
   461,156852,19260129,   14,    0
   461,156852,19260130,    0,    0
   461,156852,19260131,    2,    0
   461,156852,19260201,   28,    0
   461,156852,19260202,   30,    0
   461,156852,19260203,    0,    0
   461,156852,19260204,   13,    0
   461,156852,19260205,   50,    0
   461,156852,19260206,   82,    0
   461,156852,19260207,   21,    0
   461,156852,19260208,   28,    0
   461,156852,19260209,   39,    0
   461,156852,19260210,   18,    0
   461,156852,19260211,    3,    0
   461,156852,19260212,    5,    0
   461,156852,19260213,    0,    0
   461,156852,19260214,   36,    0
   461,156852,19260215,    8,    0
   461,156852,19260216,    4,    0
   461,156852,19260217,    0,    0
   461,156852,19260218,    0,    0
   461,156852,19260219,    6,    0
   461,156852,19260220,    0,    0
   461,156852,19260221,   18,    0
   461,156852,19260222,    4,    0
   461,156852,19260223,    0,    0
   461,156852,19260224,    0,    0
   461,156852,19260225,    0,    0
   461,156852,19260226,    4,    0
   461,156852,19260227,    5,    0
   461,156852,19260228,    0,    0
   461,156852,19260301,    0,    0
   461,156852,19260302,    0,    0
   461,156852,19260303,   40,    0
   461,156852,19260304,    8,    0
   461,156852,19260305,    0,    0
   461,156852,19260306,    0,    0
   461,156852,19260307,    0,    0
   461,156852,19260308,    0,    0
   461,156852,19260309,   22,    0
   461,156852,19260310,    0,    0
   461,156852,19260311,    0,    0
   461,156852,19260312,    0,    0
   461,156852,19260313,    0,    0
   461,156852,19260314,    0,    0
   461,156852,19260315,    0,    0
   461,156852,19260316,    0,    0
   461,156852,19260317,    6,    0
   461,156852,19260318,    0,    0
   461,156852,19260319,   45,    0
   461,156852,19260320,   13,    0
   461,156852,19260321,   22,    0
   461,156852,19260322,   26,    0
   461,156852,19260323,    5,    0
   461,156852,19260324,    0,    0
   461,156852,19260325,    0,    0
   461,156852,19260326,    2,    0
   461,156852,19260327,    0,    0
   461,156852,19260328,    0,    0
   461,156852,19260329,    6,    0
   461,156852,19260330,    0,    0
   461,156852,19260331,    2,    0
   461,156852,19260401,    0,    0
   461,156852,19260402,    0,    0
   461,156852,19260403,    0,    0
   461,156852,19260404,    0,    0
   461,156852,19260405,    0,    0
   461,156852,19260406,    0,    0
   461,156852,19260407,    0,    0
   461,156852,19260408,    6,    0
   461,156852,19260409,    0,    0
   461,156852,19260410,    0,    0
   461,156852,19260411,    0,    0
   461,156852,19260412,    0,    0
   461,156852,19260413,    0,    0
   461,156852,19260414,   50,    0
   461,156852,19260415,   27,    0
   461,156852,19260416,    4,    0
   461,156852,19260417,    2,    0
   461,156852,19260418,    0,    0
   461,156852,19260419,    0,    0
   461,156852,19260420,    0,    0
   461,156852,19260421,   38,    0
   461,156852,19260422,   12,    0
   461,156852,19260423,    0,    0
   461,156852,19260424,    0,    0
   461,156852,19260425,   71,    0
   461,156852,19260426,    0,    0
   461,156852,19260427,   13,    0
   461,156852,19260428,    4,    0
   461,156852,19260429,    0,    0
   461,156852,19260430,    3,    0
   461,156852,19260501,    0,    0
   461,156852,19260502,    0,    0
   461,156852,19260503,    0,    0
   461,156852,19260504,    0,    0
   461,156852,19260505,   10,    0
   461,156852,19260506,   26,    0
   461,156852,19260507,    4,    0
   461,156852,19260508,    0,    0
   461,156852,19260509,   28,    0
   461,156852,19260510,   25,    0
   461,156852,19260511,    1,    0
   461,156852,19260512,   14,    0
   461,156852,19260513,   12,    0
   461,156852,19260514,    0,    0
   461,156852,19260515,    0,    0
   461,156852,19260516,    2,    0
   461,156852,19260517,    3,    0
   461,156852,19260518,    0,    0
   461,156852,19260519,    0,    0
   461,156852,19260520,    0,    0
   461,156852,19260521,   34,    0
   461,156852,19260522,    4,    0
   461,156852,19260523,    0,    0
   461,156852,19260524,   18,    0
   461,156852,19260525,    6,    0
   461,156852,19260526,  162,    0
   461,156852,19260527,   11,    0
   461,156852,19260528,   48,    0
   461,156852,19260529,    4,    0
   461,156852,19260530,   10,    0
   461,156852,19260531,    4,    0
   461,156852,19260601,    0,    0
   461,156852,19260602,    0,    0
   461,156852,19260603,    0,    0
   461,156852,19260604,    0,    0
   461,156852,19260605,    0,    0
   461,156852,19260606,    0,    0
   461,156852,19260607,   12,    0
   461,156852,19260608,   40,    0
   461,156852,19260609,  122,    0
   461,156852,19260610,   25,    0
   461,156852,19260611,   36,    0
   461,156852,19260612,   19,    0
   461,156852,19260613,   11,    0
   461,156852,19260614,   70,    0
   461,156852,19260615,  249,    0
   461,156852,19260616,   19,    0
   461,156852,19260617,   32,    0
   461,156852,19260618,    0,    0
   461,156852,19260619,    0,    0
   461,156852,19260620,    0,    0
   461,156852,19260621,    0,    0
   461,156852,19260622,   70,    0
   461,156852,19260623,   54,    0
   461,156852,19260624,    0,    0
   461,156852,19260625,    0,    0
   461,156852,19260626,    0,    0
   461,156852,19260627,   13,    0
   461,156852,19260628,    0,    0
   461,156852,19260629,    0,    0
   461,156852,19260630,    0,    0
   461,156852,19260701,    0,    0
   461,156852,19260702,    0,    0
   461,156852,19260703,    0,    0
   461,156852,19260704,    0,    0
   461,156852,19260705,   68,    0
   461,156852,19260706,  228,    0
   461,156852,19260707,    0,    0
   461,156852,19260708,    2,    0
   461,156852,19260709,    0,    0
   461,156852,19260710,    0,    0
   461,156852,19260711,    0,    0
   461,156852,19260712,    0,    0
   461,156852,19260713,    0,    0
   461,156852,19260714,    0,    0
   461,156852,19260715,    0,    0
   461,156852,19260716,    0,    0
   461,156852,19260717,    0,    0
   461,156852,19260718,  272,    0
   461,156852,19260719,   52,    0
   461,156852,19260720,    8,    0
   461,156852,19260721,   32,    0
   461,156852,19260722,    0,    0
   461,156852,19260723,   28,    0
   461,156852,19260724,   34,    0
   461,156852,19260725,    0,    0
   461,156852,19260726,    4,    0
   461,156852,19260727,   22,    0
   461,156852,19260728,   55,    0
   461,156852,19260729,    0,    0
   461,156852,19260730,    0,    0
   461,156852,19260731,    0,    0
   461,156852,19260801,    0,    0
   461,156852,19260802,    0,    0
   461,156852,19260803,    0,    0
   461,156852,19260804,    0,    0
   461,156852,19260805,   98,    0
   461,156852,19260806,   58,    0
   461,156852,19260807,    0,    0
   461,156852,19260808,    0,    0
   461,156852,19260809,   12,    0
   461,156852,19260810,   14,    0
   461,156852,19260811,    3,    0
   461,156852,19260812,   36,    0
   461,156852,19260813,    2,    0
   461,156852,19260814,   41,    0
   461,156852,19260815,  169,    0
   461,156852,19260816,   10,    0
   461,156852,19260817,    3,    0
   461,156852,19260818,   58,    0
   461,156852,19260819,    8,    0
   461,156852,19260820,   40,    0
   461,156852,19260821,    0,    0
   461,156852,19260822,    4,    0
   461,156852,19260823,    1,    0
   461,156852,19260824,    0,    0
   461,156852,19260825,    0,    0
   461,156852,19260826,    0,    0
   461,156852,19260827,    0,    0
   461,156852,19260828,    0,    0
   461,156852,19260829,    0,    0
   461,156852,19260830,   38,    0
   461,156852,19260831,    0,    0
   461,156852,19260901,   96,    0
   461,156852,19260902,   50,    0
   461,156852,19260903,    0,    0
   461,156852,19260904,    0,    0
   461,156852,19260905,    0,    0
   461,156852,19260906,    0,    0
   461,156852,19260907,    0,    0
   461,156852,19260908,  153,    0
   461,156852,19260909,    6,    0
   461,156852,19260910,    0,    0
   461,156852,19260911,    0,    0
   461,156852,19260912,   24,    0
   461,156852,19260913,    0,    0
   461,156852,19260914,    2,    0
   461,156852,19260915,    0,    0
   461,156852,19260916,    0,    0
   461,156852,19260917,    0,    0
   461,156852,19260918,    0,    0
   461,156852,19260919,  139,    0
   461,156852,19260920,   26,    0
   461,156852,19260921,    0,    0
   461,156852,19260922,    0,    0
   461,156852,19260923,    8,    0
   461,156852,19260924,    0,    0
   461,156852,19260925,    0,    0
   461,156852,19260926,   49,    0
   461,156852,19260927,    0,    0
   461,156852,19260928,    0,    0
   461,156852,19260929,    0,    0
   461,156852,19260930,   11,    0
   461,156852,19261001,   50,    0
   461,156852,19261002,    5,    0
   461,156852,19261003,    0,    0
   461,156852,19261004,    0,    0
   461,156852,19261005,    8,    0
   461,156852,19261006,    8,    0
   461,156852,19261007,    0,    0
   461,156852,19261008,   67,    0
   461,156852,19261009,   24,    0
   461,156852,19261010,    0,    0
   461,156852,19261011,    2,    0
   461,156852,19261012,  100,    0
   461,156852,19261013,   16,    0
   461,156852,19261014,    0,    0
   461,156852,19261015,    0,    0
   461,156852,19261016,   23,    0
   461,156852,19261017,   10,    0
   461,156852,19261018,    0,    0
   461,156852,19261019,    0,    0
   461,156852,19261020,    0,    0
   461,156852,19261021,   64,    0
   461,156852,19261022,   44,    0
   461,156852,19261023,    0,    0
   461,156852,19261024,  116,    0
   461,156852,19261025,   72,    0
   461,156852,19261026,    0,    0
   461,156852,19261027,    0,    0
   461,156852,19261028,   78,    0
   461,156852,19261029,   16,    0
   461,156852,19261030,    0,    0
   461,156852,19261031,    0,    0
   461,156852,19261101,  101,    0
   461,156852,19261102,   24,    0
   461,156852,19261103,    0,    0
   461,156852,19261104,   98,    0
   461,156852,19261105,   10,    0
   461,156852,19261106,   30,    0
   461,156852,19261107,    2,    0
   461,156852,19261108,   70,    0
   461,156852,19261109,    0,    0
   461,156852,19261110,   49,    0
   461,156852,19261111,    0,    0
   461,156852,19261112,    7,    0
   461,156852,19261113,  101,    0
   461,156852,19261114,    6,    0
   461,156852,19261115,   48,    0
   461,156852,19261116,   72,    0
   461,156852,19261117,    0,    0
   461,156852,19261118,   76,    0
   461,156852,19261119,    0,    0
   461,156852,19261120,   44,    0
   461,156852,19261121,    5,    0
   461,156852,19261122,   16,    0
   461,156852,19261123,    2,    0
   461,156852,19261124,    0,    0
   461,156852,19261125,   32,    0
   461,156852,19261126,   60,    0
   461,156852,19261127,    2,    0
   461,156852,19261128,   38,    0
   461,156852,19261129,    4,    0
   461,156852,19261130,    0,    0
   461,156852,19261201,    8,    0
   461,156852,19261202,   12,    0
   461,156852,19261203,    0,    0
   461,156852,19261204,    0,    0
   461,156852,19261205,   36,    0
   461,156852,19261206,    0,    0
   461,156852,19261207,    0,    0
   461,156852,19261208,    0,    0
   461,156852,19261209,    0,    0
   461,156852,19261210,    0,    0
   461,156852,19261211,    0,    0
   461,156852,19261212,    0,    0
   461,156852,19261213,   56,    0
   461,156852,19261214,   30,    0
   461,156852,19261215,    0,    0
   461,156852,19261216,    0,    0
   461,156852,19261217,    0,    0
   461,156852,19261218,    0,    0
   461,156852,19261219,    0,    0
   461,156852,19261220,    0,    0
   461,156852,19261221,    0,    0
   461,156852,19261222,   14,    0
   461,156852,19261223,    0,    0
   461,156852,19261224,   17,    0
   461,156852,19261225,    4,    0
   461,156852,19261226,    0,    0
   461,156852,19261227,    0,    0
   461,156852,19261228,    0,    0
   461,156852,19261229,    0,    0
   461,156852,19261230,    0,    0
   461,156852,19261231,    0,    0
   461,156852,19270101,    0,    0
   461,156852,19270102,    0,    0
   461,156852,19270103,    0,    0
   461,156852,19270104,    5,    0
   461,156852,19270105,    0,    0
   461,156852,19270106,    0,    0
   461,156852,19270107,    0,    0
   461,156852,19270108,   53,    0
   461,156852,19270109,    0,    0
   461,156852,19270110,    0,    0
   461,156852,19270111,    0,    0
   461,156852,19270112,   25,    0
   461,156852,19270113,   30,    0
   461,156852,19270114,    0,    0
   461,156852,19270115,    0,    0
   461,156852,19270116,    0,    0
   461,156852,19270117,    0,    0
   461,156852,19270118,    0,    0
   461,156852,19270119,    0,    0
   461,156852,19270120,   20,    0
   461,156852,19270121,    0,    0
   461,156852,19270122,    0,    0
   461,156852,19270123,    0,    0
   461,156852,19270124,   10,    0
   461,156852,19270125,    0,    0
   461,156852,19270126,   62,    0
   461,156852,19270127,   17,    0
   461,156852,19270128,   30,    0
   461,156852,19270129,   14,    0
   461,156852,19270130,    0,    0
   461,156852,19270131,    0,    0
   461,156852,19270201,    0,    0
   461,156852,19270202,    0,    0
   461,156852,19270203,    0,    0
   461,156852,19270204,    0,    0
   461,156852,19270205,   19,    0
   461,156852,19270206,   10,    0
   461,156852,19270207,   48,    0
   461,156852,19270208,    0,    0
   461,156852,19270209,    0,    0
   461,156852,19270210,    0,    0
   461,156852,19270211,    0,    0
   461,156852,19270212,    0,    0
   461,156852,19270213,    0,    0
   461,156852,19270214,    0,    0
   461,156852,19270215,    0,    0
   461,156852,19270216,    0,    0
   461,156852,19270217,    0,    0
   461,156852,19270218,    0,    0
   461,156852,19270219,    0,    0
   461,156852,19270220,    0,    0
   461,156852,19270221,    9,    0
   461,156852,19270222,    5,    0
   461,156852,19270223,    0,    0
   461,156852,19270224,    0,    0
   461,156852,19270225,   14,    0
   461,156852,19270226,   13,    0
   461,156852,19270227,   10,    0
   461,156852,19270228,   40,    0
   461,156852,19270301,    7,    0
   461,156852,19270302,   16,    0
   461,156852,19270303,    6,    0
   461,156852,19270304,    8,    0
   461,156852,19270305,   15,    0
   461,156852,19270306,    3,    0
   461,156852,19270307,   53,    0
   461,156852,19270308,    6,    0
   461,156852,19270309,    0,    0
   461,156852,19270310,   16,    0
   461,156852,19270311,   27,    0
   461,156852,19270312,   20,    0
   461,156852,19270313,    0,    0
   461,156852,19270314,    0,    0
   461,156852,19270315,    0,    0
   461,156852,19270316,    0,    0
   461,156852,19270317,    0,    0
   461,156852,19270318,    0,    0
   461,156852,19270319,    0,    0
   461,156852,19270320,    0,    0
   461,156852,19270321,    0,    0
   461,156852,19270322,   57,    0
   461,156852,19270323,    3,    0
   461,156852,19270324,   19,    0
   461,156852,19270325,   73,    0
   461,156852,19270326,    7,    0
   461,156852,19270327,    4,    0
   461,156852,19270328,    6,    0
   461,156852,19270329,   18,    0
   461,156852,19270330,    0,    0
   461,156852,19270331,    0,    0
   461,156852,19270401,   18,    0
   461,156852,19270402,   45,    0
   461,156852,19270403,    0,    0
   461,156852,19270404,   51,    0
   461,156852,19270405,   12,    0
   461,156852,19270406,    0,    0
   461,156852,19270407,    0,    0
   461,156852,19270408,   60,    0
   461,156852,19270409,   56,    0
   461,156852,19270410,    9,    0
   461,156852,19270411,    8,    0
   461,156852,19270412,    0,    0
   461,156852,19270413,    0,    0
   461,156852,19270414,    0,    0
   461,156852,19270415,    4,    0
   461,156852,19270416,    0,    0
   461,156852,19270417,    0,    0
   461,156852,19270418,    0,    0
   461,156852,19270419,    0,    0
   461,156852,19270420,    0,    0
   461,156852,19270421,    0,    0
   461,156852,19270422,    3,    0
   461,156852,19270423,    5,    0
   461,156852,19270424,   19,    0
   461,156852,19270425,   30,    0
   461,156852,19270426,    0,    0
   461,156852,19270427,    0,    0
   461,156852,19270428,    7,    0
   461,156852,19270429,    0,    0
   461,156852,19270430,    0,    0
   461,156852,19270501,    0,    0
   461,156852,19270502,   40,    0
   461,156852,19270503,    0,    0
   461,156852,19270504,  125,    0
   461,156852,19270505,    4,    0
   461,156852,19270506,    2,    0
   461,156852,19270507,    0,    0
   461,156852,19270508,    0,    0
   461,156852,19270509,    0,    0
   461,156852,19270510,    0,    0
   461,156852,19270511,    0,    0
   461,156852,19270512,    0,    0
   461,156852,19270513,   44,    0
   461,156852,19270514,    8,    0
   461,156852,19270515,   36,    0
   461,156852,19270516,   38,    0
   461,156852,19270517,    0,    0
   461,156852,19270518,    0,    0
   461,156852,19270519,    0,    0
   461,156852,19270520,    9,    0
   461,156852,19270521,   22,    0
   461,156852,19270522,    4,    0
   461,156852,19270523,   17,    0
   461,156852,19270524,    3,    0
   461,156852,19270525,    0,    0
   461,156852,19270526,    0,    0
   461,156852,19270527,    0,    0
   461,156852,19270528,    0,    0
   461,156852,19270529,    0,    0
   461,156852,19270530,    0,    0
   461,156852,19270531,   43,    0
   461,156852,19270601,    9,    0
   461,156852,19270602,    0,    0
   461,156852,19270603,    0,    0
   461,156852,19270604,    6,    0
   461,156852,19270605,   16,    0
   461,156852,19270606,    5,    0
   461,156852,19270607,   17,    0
   461,156852,19270608,   20,    0
   461,156852,19270609,    0,    0
   461,156852,19270610,    0,    0
   461,156852,19270611,    0,    0
   461,156852,19270612,    0,    0
   461,156852,19270613,    0,    0
   461,156852,19270614,    0,    0
   461,156852,19270615,    0,    0
   461,156852,19270616,   72,    0
   461,156852,19270617,    3,    0
   461,156852,19270618,   83,    0
   461,156852,19270619,    0,    0
   461,156852,19270620,    5,    0
   461,156852,19270621,    0,    0
   461,156852,19270622,    8,    0
   461,156852,19270623,  102,    0
   461,156852,19270624,    6,    0
   461,156852,19270625,  201,    0
   461,156852,19270626,   16,    0
   461,156852,19270627,    0,    0
   461,156852,19270628,    2,    0
   461,156852,19270629,    0,    0
   461,156852,19270630,  199,    0
   461,156852,19270701,   54,    0
   461,156852,19270702,    0,    0
   461,156852,19270703,   14,    0
   461,156852,19270704,    3,    0
   461,156852,19270705,  226,    0
   461,156852,19270706,   58,    0
   461,156852,19270707,   87,    0
   461,156852,19270708,    2,    0
   461,156852,19270709,    0,    0
   461,156852,19270710,    0,    0
   461,156852,19270711,    3,    0
   461,156852,19270712,    0,    0
   461,156852,19270713,    0,    0
   461,156852,19270714,    0,    0
   461,156852,19270715,    0,    0
   461,156852,19270716,    0,    0
   461,156852,19270717,    0,    0
   461,156852,19270718,    0,    0
   461,156852,19270719,    0,    0
   461,156852,19270720,    6,    0
   461,156852,19270721,  280,    0
   461,156852,19270722,   88,    0
   461,156852,19270723,    1,    0
   461,156852,19270724,    0,    0
   461,156852,19270725,   21,    0
   461,156852,19270726,   19,    0
   461,156852,19270727,   74,    0
   461,156852,19270728,    0,    0
   461,156852,19270729,   25,    0
   461,156852,19270730,    4,    0
   461,156852,19270731,    0,    0
   461,156852,19270801,    0,    0
   461,156852,19270802,    0,    0
   461,156852,19270803,    0,    0
   461,156852,19270804,    0,    0
   461,156852,19270805,    0,    0
   461,156852,19270806,  167,    0
   461,156852,19270807,   20,    0
   461,156852,19270808,  356,    0
   461,156852,19270809,   42,    0
   461,156852,19270810,   47,    0
   461,156852,19270811,    0,    0
   461,156852,19270812,    0,    0
   461,156852,19270813,   17,    0
   461,156852,19270814,  243,    0
   461,156852,19270815,  147,    0
   461,156852,19270816,    8,    0
   461,156852,19270817,    0,    0
   461,156852,19270818,   54,    0
   461,156852,19270819,   43,    0
   461,156852,19270820,   39,    0
   461,156852,19270821,   60,    0
   461,156852,19270822,   30,    0
   461,156852,19270823,   11,    0
   461,156852,19270824,  228,    0
   461,156852,19270825,    0,    0
   461,156852,19270826,    0,    0
   461,156852,19270827,   43,    0
   461,156852,19270828,   22,    0
   461,156852,19270829,    0,    0
   461,156852,19270830,    3,    0
   461,156852,19270831,    3,    0
   461,156852,19270901,    0,    0
   461,156852,19270902,    0,    0
   461,156852,19270903,    0,    0
   461,156852,19270904,    0,    0
   461,156852,19270905,   18,    0
   461,156852,19270906,    4,    0
   461,156852,19270907,    3,    0
   461,156852,19270908,    0,    0
   461,156852,19270909,    0,    0
   461,156852,19270910,  120,    0
   461,156852,19270911,    2,    0
   461,156852,19270912,    0,    0
   461,156852,19270913,   46,    0
   461,156852,19270914,   26,    0
   461,156852,19270915,    0,    0
   461,156852,19270916,    0,    0
   461,156852,19270917,   45,    0
   461,156852,19270918,    0,    0
   461,156852,19270919,    6,    0
   461,156852,19270920,  267,    0
   461,156852,19270921,  200,    0
   461,156852,19270922,   60,    0
   461,156852,19270923,    0,    0
   461,156852,19270924,    7,    0
   461,156852,19270925,    2,    0
   461,156852,19270926,   36,    0
   461,156852,19270927,    1,    0
   461,156852,19270928,   44,    0
   461,156852,19270929,   33,    0
   461,156852,19270930,    4,    0
   461,156852,19271001,    7,    0
   461,156852,19271002,    0,    0
   461,156852,19271003,    0,    0
   461,156852,19271004,    0,    0
   461,156852,19271005,    0,    0
   461,156852,19271006,    0,    0
   461,156852,19271007,    0,    0
   461,156852,19271008,    5,    0
   461,156852,19271009,    0,    0
   461,156852,19271010,    0,    0
   461,156852,19271011,    0,    0
   461,156852,19271012,    0,    0
   461,156852,19271013,   60,    0
   461,156852,19271014,    8,    0
   461,156852,19271015,    9,    0
   461,156852,19271016,    5,    0
   461,156852,19271017,    0,    0
   461,156852,19271018,    0,    0
   461,156852,19271019,   22,    0
   461,156852,19271020,    0,    0
   461,156852,19271021,   68,    0
   461,156852,19271022,   54,    0
   461,156852,19271023,    0,    0
   461,156852,19271024,    8,    0
   461,156852,19271025,   30,    0
   461,156852,19271026,   39,    0
   461,156852,19271027,    7,    0
   461,156852,19271028,   40,    0
   461,156852,19271029,    0,    0
   461,156852,19271030,    0,    0
   461,156852,19271031,    0,    0
   461,156852,19271101,   33,    0
   461,156852,19271102,   40,    0
   461,156852,19271103,    4,    0
   461,156852,19271104,    3,    0
   461,156852,19271105,   13,    0
   461,156852,19271106,   12,    0
   461,156852,19271107,  120,    0
   461,156852,19271108,    0,    0
   461,156852,19271109,   13,    0
   461,156852,19271110,    0,    0
   461,156852,19271111,   56,    0
   461,156852,19271112,   20,    0
   461,156852,19271113,    0,    0
   461,156852,19271114,    8,    0
   461,156852,19271115,    8,    0
   461,156852,19271116,    2,    0
